text,translated_text,label
bueno al menos se estaría rompiendo un techo de cristal sparkles🫂 ,well at least a glass ceiling would be breaking sparkles🫂,0
 ese empresariado corrupto aliado a todos los gobiernos de turno fueron los que te pusieron donde estás desafiando la cámara de cuentas estás tirando piedra a un techo de cristal,that corrupt business community allied to all the governments on duty were the ones that put you where you are challenging the chamber of accounts you are throwing stones at a glass ceiling,0
 diay papi entonces pata q se pone a tirar piedras si tiene techo de cristal y muuuuy fino el cristal dicho sea de paso rolling on the floor laughingclown facepolice car lightoncoming police carpolice car,day daddy then paw q starts throwing stones if it has a glass roof and sooooo fine the glass by the way rolling on the floor laughingclown facepolice car lightoncoming police carpolice car,0
machistas la señora del barco es magistrada juez y además decana de los juzgados de madrid así como presidenta de la asociación profesional de la magistratura apm sois vosotros los que blindáis el techo de cristal a las mujeres ,macho the lady of the boat is a magistrate judge and also dean of the courts of madrid as well as president of the professional association of the magistracy apm you are the ones who armor the glass ceiling to women,1
si tienen el techo de cristal no se pongan a tirar piedras… el individuo de electric coop quejándose de la politiquería en que no le daban break para trabajar como contratista y ahora salió perlita y truquero por eso sirve ahora para trabajar con ,if you have a glass ceiling dont start throwing stones the individual from electric coop complaining about the politicking in that they didnt give him a break to work as a contractor and now he came out with perlite and trickery thats why he now works with,0
no tires piedras al vecino si tienes techo de cristal face with tongue,dont throw stones at your neighbor if you have a glass ceiling face with tongue,0
 jajajaajaj no tires piedras al techo de tu vecino cuando tu tienes el techo de cristal amigorolling on the floor laughingrolling on the floor laughingrolling on the floor laughing,hahahaha dont throw stones at your neighbors roof when you have the glass ceiling friendrolling on the floor laughingrolling on the floor laughingrolling on the floor laughing,0
si subes por las escaleras del primer piso y sales por esa puerta de cristal llegas a la azotea donde se puede practicar jardineria y hay un observatorio y una estación meteorológica para amateurs el techo de cristal da a la sala de vídeo ,if you go up the stairs on the first floor and go out through that glass door you get to the roof where you can practice gardening and there is an observatory and a weather station for amateurs the glass roof overlooks the video room,0
 el verdadero techo de cristal está entre la clase política sus esbirros sindicales y el resto de la sociedad,the true glass ceiling is between the political class its union henchmen and the rest of society,0
carolina castro la mujer que rompió el techo de cristal de la uia y disputa un lugar en el congreso junto a randazzo,carolina castro the woman who broke the glass ceiling of the uia and disputes a place in congress with randazzo,0
rompamos ya de una vez el techo de cristal y cerremos las tijeras por un ciencia en la que todos tengan las mismas oportunidades 11f2022 women in science dia mujer yn in a en ciencia ,lets break the glass ceiling once and for all and close the scissors for a science in which everyone has the same opportunities 11f2022 women in science womens day yn in a in science,0
woman dancingmujeres innovadoras rompiendo el techo de cristal centro de innovación y emprendimiento invita a ser parte de la tercera sesión del ciclo de charlas el futuro es hoy inscripción backhand index pointing down ,woman dancinginnovative women breaking the glass ceiling innovation and entrepreneurship center invites you to be part of the third session of the series of talks the future is today inscription backhand index pointing down,0
 la principal corriente se ha convertido en un feminismo corporativo del “techo de cristal” que llama a las mujeres a escalar posiciones en las empresas ha renunciado a toda concepción amplia y sólida de lo que significa la igualdad de género o la igualdad social en general ,the mainstream has turned into a “glass ceiling” corporate feminism that calls for women to climb the ranks in companies has renounced any broad and robust conception of what gender equality or social equality in general means,1
techo de cristal anécdota de la amiga que es comadre de una amiga de mi prima que no le pagaron lo mismo en un trabajo represión cuando el maldito gobierno por fin hace algo y no deja que los manifestantes vandalicen asalten y hagan saqueos homófobo no querer ser gay ,glass ceiling anecdote of the friend who is the comadre of a friend of my cousin who did not pay her the same in a job repression when the damn government finally does something and does not let the protesters vandalize assault and loot homophobic not wanting to be gay,1
 ahora saldrá a defenderla por lo del techo de cristal ,now he will come out to defend her about the glass ceiling,0
 estás lista para superar también tu miedo escénico ya es hora de superar de una vez tu miedo a hablar en público no crees sólo puedo darte el empujoncito para que no le pongas tú solita tu propio techo de cristal a tu proyecto vital psi co log a ,are you ready to overcome your stage fright as well its time to once and for all overcome your fear of speaking in public dont you think i can just give you a little push so that you dont put your own glass ceiling on your own psi co log a vital project,0
 me la imagino padeciendo las contingencias de ser mujer en un mundo de hombres la acosan por su atractivo físico tiene que esforzarse más para que no la tomen por tonta un techo de cristal le impide ser la gerente del bbva ,i imagine her suffering the contingencies of being a woman in a world of men they harass her because of her physical attractiveness she has to work harder so that they dont take her for a fool a glass ceiling prevents her from being the manager of bbva,1
yo me pregunto si que haya fortunas genera acaso un techo de cristal o algo por el estilo cada vez hay más ricos y a quien le moleste lo heredado que analice si padece de envidia ,i wonder if the fact that there are fortunes generates a glass ceiling or something like that there are more and more rich and whoever bothers what is inherited should analyze if they suffer from envy,0
benjamín agarró el chupete después de insitirle tanto y siento que mis tetas estan felices face with tears of joy,benjamin grabbed the pacifier after pushing him so hard and i feel like my tits are happy face with tears of joy,0
un top precioso me probe y me quedaba pesimo debería ser ilegal tener tetas si yo no las pedí cortenmelas,a beautiful top i tried on and it was lousy it should be illegal to have boobs if i didnt ask for them cut them off,0
 toda una diosa bby ricas tetas,a whole goddess bby rich tits,1
cómo me la re baja los vagos con los que hablas y de la nada puuuumm que empiezan con la verg el culo las tetas la tanga y la infalible fotito de la chota unamused face anda hacerte una paja te llama tu mamá la concha de tu hermana middle finger,how do the bums you talk to come down to me and out of nowhere puuuumm that start with the dick the ass the tits the thong and the infallible little picture of the pussy unamused face go jerk off your mom calls you the shell of your middle sister fingers,1
 no existen las viejas con pito solo los weyes con tetas oso tedgran sabiduría ,there are no old women with dicks only the weyes with tits ted bear great wisdom,1
 supongo que no tienes nada que decir lo siento si te ha resultado ofensivo o desagrable se que no es el medio ni la forma pero es lo que he sentido y por ultimo ya dudo que nos vayamos a ver otra vez pero yo seguire queriendo comerte las tetas ,i guess you have nothing to say im sorry if you found it offensive or unpleasant i know its not the way or the way but its what i felt and finally i doubt well see each other again but ill still want to eat your tits,1
 esos alambres han pellizcado más tetas que cualquier hombre en el mundo mundial ,those wires have pinched more tits than any man in the world,1
yo era un hombre básico prefería coca cola y culo hasta que una enana de mierda me hizo plantearme mi existenciaahora soy un hombre de pepsi y de tetas,i was a basic man i preferred coca cola and ass until a fucking midget made me consider my existence now im a man with pepsi and boobs,1
 que se vayan todos los de 60 años es más todos ellos tienen despachos propios ósea maman de 2 tetas y está bien igual gremio médico tienen clínicas propias que sea como empresa privada sin contemplar a nadie que entren jóvenes a cambiar merecen oportunidad de hacer vida lab,let all the 60yearolds leave its more they all have their own offices that is they suck with 2 tits and its fine the medical union has its own clinics that it is as a private company without contemplating anyone that young people enter to change they deserve the opportunity to make a lab life,0
si después de que se me vaya el periodo mis tetas no vuelven a su tamaño y forma de antes me veré en la obligación de cortármelas,if after my period stops my boobs do not return to their previous size and shape i will have to cut them off,0
 recuerdale lo de las tetas que no tiene programa solo tetas ,remind him about the boobs that he does not have a program only boobs,1
la cabeza entre las tetas todo el rato ai que memeo ,the head between the tits all the time oh what a meme,1
 que vulgaridad pero nada diferente puede esperarse del libretista que solo escribe de narcos y tetas,what vulgarity but nothing different can be expected from the writer who only writes about drug traffickers and tits,1
a mis fans femeninas dejad de acosarme por la calle por favor os lo pido no pienso firmaros las tetas me parece eticamente reprochable parad de pedírmelo gracias ,to my female fans stop harassing me on the street please im asking you im not going to sign your boobs it seems ethically reprehensible to me stop asking me thanks,1
 yo le mamaria esas tetas tan ricas que tiene sin parar,i would blow those delicious tits that she has nonstop,1
 pensé que sólo el culo era enorme que buenas tetas que afortunado ,i thought only the ass was huge what a nice tits how lucky,1
acabemosconlaleymordaza desam ord zate amnistía lamenta que no se elimine el artículo 36 11 que supone para las mujeres que ejercen el trabajo sexual y las víctimas de trata se vean obligadas a ejercer la prostitución en lugares aislados expuestas a un mayor peligro de abusos ,lets end the gag law disam ord zate amnesty regrets that article 36 11 is not eliminated which means that women who perform sex work and victims of trafficking are forced to practice prostitution in isolated places exposed to a greater risk of abuse,1
que algunas mujeres asuman puestos de poder no necesariamente implica que representen las reivindicaciones de las mujeres y las feministas lo vimos con las magistradas de la corte constitucional y lo vemos con y su legitimación al trabajo sexual ,the fact that some women assume positions of power does not necessarily imply that they represent the demands of women and we feminists saw it with the magistrates of the constitutional court and we see it with their legitimization of sex work,1
diferenciemos entre trabajo sexual donde pueden o no mostrarse relaciones de poder asimétricas y abuso en la vida cotidiana el porno no es la realidad y en el porno hecho con ética así como en el bdsm y otras prácticas el consentimiento es lo 1ero esto es kink shaming ,lets differentiate between sex work where asymmetric power relations may or may not be shown and abuse in everyday life porn is not reality and in ethically made porn as well as in bdsm and other practices consent comes first this is kink shaming,0
 esxs nunca fueron amigues me está pasando lo mismo con gente que sospecha acerca de mi supuesto divertimento trabajo sexual y lo considera inmoral y deshonesto que la chupen y ni olvido ni perdón ante todo rencorosah,they were never friends the same thing is happening to me with people who are suspicious of my supposedly entertaining sex work and consider it immoral and dishonest to be sucked off and i neither forget nor forgive above all spiteful,1
o en conversaciones sobre el trabajo sexual que no se pueden tener desde el feminismo de blanca eterna víctima,or in conversations about sex work that cannot be had from the feminism of eternal white victim,1
 a poco sabes leer gordito un día hablas mal de partido más autoritario y al otro día hablas bien del gobierno que representa quien te entiende lo tuyo es dar ingresos al trabajo sexual ,little by little you know how to read chubby one day you speak ill of the most authoritarian party and the next day you speak well of the government that represents whoever understands you your thing is to give income to sex work,1
la casa de la cultura jurídica en oaxaca le invita a la conferencia “derechos humanos en la prostitución y trabajo sexual” a efectuarse el próximo lunes 22 de noviembre de 2021 de 17 00 a 19 00 horas vía plataforma zoom link de registro ,the house of legal culture in oaxaca invites you to the conference human rights in prostitution and sex work to be held next monday november 22 2021 from 500 pm to 700 pm via zoom platform registration link,0
 porque directamente todos los progres apoyan el trabajo sexual pero anda tu que algún familiar directo suyo haga eso si dice que que apoya admite ser un pésimo hombre el mismo awno admitió que se arruinaran la vida pero es incapaz de ayudar a una posible hermana o hija,because directly all the progressives support sex work but what if some direct relative of yours does that if he says that he supports admitting to being a lousy man the same awno admitted that they ruined their lives but is unable to help a possible sister or daughter,1
no se les olvide que mandar fotos a cambio de dinero es trabajo sexual y no se ve bonito que vergüenza face with tears of joyface with tears of joy,dont forget that sending photos in exchange for money is sex work and it doesnt look pretty what a shame face with tears of joyface with tears of joy,1
que horror cuando fui al museo y en el sector feminista decía que el trabajo sexual era digno y tenía q ser legal por mí q maten a todos los proxenetas,what a horror when i went to the museum and in the feminist sector they said that sex work was decent and it had to be legal because of me kill all the pimps,1
mi tl es una mezcla muy curiosa de gente que le da rt a cosas porno con gente que combate a capa y espada cualquier forma de trabajo sexual y luego gente que juega al animal crossing verlo desde fuera a es la risa a veces ,my tl is a very curious mix of people who rt porn stuff with people who fight swashbuckling any form of sex work and then people who play animal crossing watching it from the outside is sometimes laughable,1
 es que en esos casos es trabajo sexual disfrazado de relación ,is that in those cases it is sex work disguised as a relationship,1
de verdad creen que pueden y es correcto abolir el trabajo sexual mientras exista el capitalismo skull,they really believe that they can and it is right to abolish sex work as long as skull capitalism exists,1
mientras la clase política no tenga la voluntad de escuchar seriamente las reivindicaciones de las trabajadoras sexuales que exigen respeto desestigmatización derechos y garantías para quienes prefieran ejercer el trabajo sexual y alternativas de verdadero progreso para quienes,as long as the political class does not have the will to seriously listen to the demands of sex workers who demand respect destigmatization rights and guarantees for those who prefer to practice sex work and alternatives for real progress for those who,1
soy cishombre cishetero apoyo a la comunidad lgbttti el trabajo sexual y el desmantelamiento del sistema carcelario y ya me quiero mimir u ubuenas noches gente hermosa face blowing a kiss,i am a cishombre cishetero i support the lgbttti community sex work and the dismantling of the prison system and i already want to mimir u u good night beautiful people face blowing a kiss,0
mañana 20n se realizará la segunda march a nacional trans los pedidos son políticas públicas para el acceso a trabajo seguridad social y salud integral además medidas para para combatir la discriminación en el sistema educativo y garantías para ejercer el trabajo sexual thread ,tomorrow 20n the second national trans march will be held the requests are public policies for access to work social security and comprehensive health as well as measures to combat discrimination in the educational system and guarantees to exercise sex work thread,0
en los años 2011 y 2012 se sucedieron una serie de asesinatos en nuestro país que sembraron el terror entre nuestras compañeras principalmente entre quienes en ese entonces ejercimos y aún más entre quienes aún se encuentran en situación de trabajo sexual en las calles ,in the years 2011 and 2012 a series of murders took place in our country that sowed terror among our colleagues mainly among those of us who worked at that time and even more among those who are still in a situation of sex work on the streets,1
“hasta que irene montero no se siente con nosotras y nos escuche va a tener una visión sesgada de lo que es el trabajo sexual” dijo contxa borrell de otras contxa sabemos de sobra qué es para ti el trabajo sexual proxenetismoencubier to jueves feministas ,“until irene montero sits down with us and listens to us she will have a biased vision of what sex work is” said contxa borrell from other contxa we know very well what sex work is for you pimping undercover feminist thursdays,1
 los carbos se convierten en azúcar ideal una taza al almuerzo y si es de noche media taza algo complicado de llevar pero es lo ideal la burger es grasa trans y esa va directo a la sangre si se puede comer es ricoo pero hay q mover la cuerpa y entrenar saludos ,carbs are converted into sugar ideally a cup at lunch and if its half a cup at night something complicated to take but its ideal the burger is trans fat and that goes directly into the blood if you can eat it its delicious but you have to move your body and train greetings,0
serina tachibana serina lesbian fun tgirl japan tgirl trans ts ladyboy shemale 男子 ,serina tachibana serina lesbian fun tgirl japan tgirl trans ts ladyboy shemale 男子,1
 creía haberlo visto todo pero una trans d ultraderecha en fin mazamorra con comida de loco,i thought i had seen it all but a farright trans d in short dungeon with crazy food,1
hoy fui a el grupo par para chicas trans en la unidad integral de salud para personas trans y estuvo re interesante y lindo escuchar las experiencias de otras chicas trans uwu además nos dieron tostaditas y me salvaron del hambre porque solo había desayunado,today i went to the peer group for trans girls in the comprehensive health unit for trans people and it was very interesting and nice to hear the experiences of other trans girls uwu they also gave us toasts and they saved me from hunger because i had only had breakfast,0
 y es que por declararse no binarios trans etc dejan de tener órganos femeninos face with rolling eyes,and it is that by declaring themselves nonbinary trans etc they stop having female organs face with rolling eyes,1
lxs periodistas trans colas lelas no binarie debemos ser objetivos la objetividad nos dice que un candidato atenta contra nuestras ideas y por sobre todo nuestras vidas ,the nonbinary transgender journalists must be objective objectivity tells us that a candidate threatens our ideas and above all our lives,0
igual se puede aplicar la regla de interpretar como nos guste la historia y lo podemos seguir pensando como personaje trans o como personaje no binario pero en todo caso sigue siendo una representación menos a tomar en cuenta y eso afecta ,the rule of interpreting the story can still be applied as we like and we can continue to think of it as a trans character or as a nonbinary character but in any case it is still one less representation to take into account and that affects,0
 la libre expresión acaba cuando propagas la idea de que todos los trans son personas confundidas es influenciables que fácilmente se mutilan en pito clítoris a la primera provocación quadri es un pinche resentido ultra conservador y lo que pronunciaba se llama discurso de odio ,free expression ends when you propagate the idea that all trans are confused people they are easily influenced and easily mutilate their clitoris dicks at the first provocation quadri is a fucking resentful ultraconservative and what he uttered is called hate speech,0
 culote no soy trans pero si te doy,shorts im not trans but if i give you,1
 supongo que deben referirse a las mujeres trans que si son admitidas a competir en categorías femeninas superan de manera desleal a las mujeres por su ventaja física ,i suppose they must refer to trans women who if they are admitted to compete in female categories unfairly outperform women due to their physical advantage,1
la iniciativa 5940 amenaza los derechos de la niñez y adolescencia trans en guatemala acabo de firmar esta petición para instar al congreso de la república a rechazarla puedes firmarla también noala5940 es igualdad ,initiative 5940 threatens the rights of trans children and adolescents in guatemala i just signed this petition to urge the congress of the republic to reject it you can also sign it noala5940 is equality,0
 acá mañana un ser de esa misma condición va a presentar su libro sobre asuntos trans yo no sé qué tienen en la cabeza ,here tomorrow a being of the same condition is going to present his book on trans issues i dont know what they have in mind,1
┏ ┑ se busca claudia perez ┗ ┛ ⇢estudiante de derecho ⇢amiga de jorge⇢chica trans le flipa la poesía protectora con los suyos info md un rt ↺ ska me spa a ,┏ ┑ wanted claudia perez ┗ ┛ ⇢law student ⇢jorges friend⇢trans girl loves protective poetry with hers info md un rt ↺ ska me spa a,0
 y conocen muc trans con quién interactuar ,and they know a lot of trans with whom to interact,0
lo que no se mide no cuenta recordò por eso es clave contar con estadísticas de género y transversalidad de género en todo el quehacer estadístico importante posicionamiento hoy en la cea cepal ,what is not measured does not count as a record which is why it is essential to have gender statistics and gender mainstreaming in all important statistical work positioning today in the ceap eclac,0
piensas que en un momento así se van a callar con sus miėrdas de heteropatriarcado y clima climático y transversalidad de género pero no ,do you think that at a time like this they are going to shut up with their bullshit about heteropatriarchy and climatic climate and gender mainstreaming but no,1
yolanda díaz dedicará fondos europeos al empleo con “transversalidad de género vía esta gentuza del gob se va a gastar el dinero de europa en sus gilipolleces son indignos e inmorales ademas de nefastos gestores q asco dan ,yolanda díaz will dedicate european funds to employment with gender mainstreaming via this rabble from the govt they are going to spend europes money on their bullshit they are unworthy and immoral as well as disastrous managers that are disgusting,1
 tres millones de fondos europeos para empleo con transversalidad de género sietemil setecientos millones de euros nos cuesta el despilfarro en diputaciones la españa del todos todas y todes y de la que está con el pueblo ,three million european funds for employment with gender mainstreaming seven thousand seven hundred million euros the waste in councils costs us the spain of all and all and of the one that is with the people,0
 desde la comisión de igualdad y equidad de género de la red compartimos la necesidad de aplicar la transversalidad de género a lo largo de todo el proyecto aprendizaje servicio la igualdad solita no se da necesita practica fofos2021 ,from the gender equality and equity commission of the network we share the need to apply gender mainstreaming throughout the servicelearning project equality alone does not happen practice is needed fofos2021,0
paula matas jefa del servicio de transversalidad de género de participa en el 2congresofepaio igualdad profesional compartiendo la experiencia de ,paula matas head of the gender mainstreaming service at participates in the 2nd congress of professional equality sharing the experience of,0
 9 fomento de la transversalidad de género con desarrollo de programas de visibilización del emprendimiento de mujeres 10 paridad de género en directorios de capital de riesgo 11 paridad de género en todos los fondos para desarrollo científico ,9 promotion of gender mainstreaming with the development of programs to make womens entrepreneurship visible 10 gender parity in venture capital boards 11 gender parity in all funds for scientific development,0
loudspeaker la delegada del rector para la igualdad de género de la upo mónica domínguez serrano asistió ayer a la reunión preparatoria del plan estratégico de igualdad del para colaborar en asegurar la transversalidad de género en las políticas municipales handshake ,loudspeaker the delegate of the rector for gender equality of the upo mónica domínguez serrano yesterday attended the preparatory meeting of the strategic plan for equality of the to collaborate in ensuring gender mainstreaming in municipal policies handshake,0
hoy en fedomu con la ministra de la mujer mayra jimenez se dejó instituida la mesa técnica para la transversalidad de género de la municipalidad cuyo fin es fomentar la coordinación interinstitucional e inter sectorial para impulsar el componente de género en la ley no 176 07 ,today in fedomu with the minister for women mayra jimenez the technical table for gender mainstreaming of the municipality was established the purpose of which is to promote interinstitutional and intersectoral coordination to promote the gender component in law no 176 07,0
red circleatención municipios de menos de 100 mil hab la convoca ayudas de fomento de la transversalidad de género medidas de conciliación y planes de empleo con perspectiva de género no dudeis en consultarnos el plazo termina el día 24 info com,circleatención network municipalities with less than 100 thousand inhabitants call for aid to promote gender mainstreaming conciliation measures and employment plans with a gender perspective do not hesitate to contact us the deadline ends on the 24th info com,0
2 y un servicio para integrar la transversalidad de género desarrollo y evaluación de las políticas públicas de activación para el empleo del sepe que no te coge el teléfono ,2 and a service to integrate gender mainstreaming development and evaluation of public activation policies for the employment of the person who does not pick up the phone,0
maldita violencia contra la mujerpurple heartcrying facetodos los días hay casos pleading facepor eso que ardafire porq las instituciones con preferencias partidistas no les interesamos porq disimulan una transversalidad de género porq criminalizan a las morras que ayudan morras porque mueren mujeres ,damn violence against women purple heartcrying face every day there are cases pleading face thats why ardafire because the institutions with partisan preferences are not interested in us because they hide a gender transversality because they criminalize the girls who help girls because women die,1
🟤la diversidad es un valor de innovación en las organizaciones pero son los liderazgo s que integran la transversalidad de género los que consiguen plasmar una efectiva transform ac in e in novac in social ,🟤diversity is a value of innovation in organizations but it is the leadership that integrates gender mainstreaming that manages to capture an effective transformation in and in novac in social,0
c coo aprueba en sus estatutos la definición como sindicato feminista de hombres y mujeres y asume incorporar la transversalidad de género en todos los ámbitos de la política sindical no son intenciones son hechos pase lo que pase c coo ,c coo approves in its statutes the definition as a feminist union of men and women and assumes the incorporation of gender mainstreaming in all areas of union policy they are not intentions they are facts no matter what c coo,0
⁦⁩ ⁦⁩ ⁦⁩ ⁦⁩ thinking faceeimm ni una mención a la transversalidad de género pouting face“chivite destaca papel camino de santiago en construcción de idea de europa diario de noticias de navarra ,thinking faceeimm not even a mention of gender mainstreaming pouting face“chivite highlights the role of the camino de santiago in the construction of the idea of ​​europe newspaper of news from navarra,1
la universidad de murcia ya cuenta con su ii plan de igualdad la transversalidad de género en la política universitaria o la estabilidad y promoción en el empleo son algunos de sus objetivos puedes acceder a él desde aquí ,the university of murcia already has its ii equality plan gender mainstreaming in university policy or job stability and promotion are some of its objectives you can access it from here,0
backhand index pointing rightwriting hand️continúa la xi edición del programa de para mujeres migrantes con permiso de residencia de países extracomunitarios cursos de formación para el empleo con prácticas en empresas del sector así como asesoramiento e inserción laboral ,backhand index pointing rightwriting hand️continues the 11th edition of the program for migrant women with residence permits from noneu countries training courses for employment with internships in companies in the sector as well as advice and job placement,0
continúan las actividades del programa for mac in municipal morena en la cuidad de querétaro ahora toca el turno al tema transversalidad de género en el municipio impartido por la municipalista maría de los ángeles godínez bocardo in fp morena ,the activities of the program for mac in municipal morena continue in the city of querétaro now it is the turn of the theme gender mainstreaming in the municipality taught by the municipalist maría de los ángeles godínez bocardo in fp morena,0
sostuvimos una mesa de trabajo con y autoridades de la región donde nos pronunciamos sobre la necesidad de incluir la transversalidad de género en los planes municipales de desarrollo con inclusión xicotepec s avanza ,we held a round table with authorities from the region where we declared ourselves on the need to include gender mainstreaming in municipal development plans with inclusion xicotepec s advances,0
lola poveda presenta una enmienda para reforzar la transversalidad de género entendiendo que debe ser una herramienta que nos permita que las mujeres puedan participar en pie de igualdad en todos los espacios ,lola poveda presents an amendment to reinforce gender mainstreaming understanding that it must be a tool that allows women to participate on an equal footing in all spaces,0
por que dejaron de hacer la marcha un día sin mujeres tan bien que les salio ese día,why did they stop doing the march one day without women so well that it turned out that day,1
no un día sin mujeres no sirve de nada y ni somos brujas ni la chingada las batallas no se ganan haciendo paros se ganan con inteligencia y acciones reales siempre las ven como ay las loquitas denles el día face with rolling eyes listo ,not a day without women is useless and we are not witches or the fuck the battles are not won by doing strikes they are won with intelligence and real actions they always see them as oh the crazy girls give them the day face with rolling eyes ready,1
 en serio te dices feminista sabes cuantos feminicidios hay a diario en el país o eres otra convenenciera de otros datos para que te mantengamos con nuestras becas hablas de un gobierno cercano a las mujeres y el golpeteo a las organizaciones de un día sin mujeres ,seriously do you say you are a feminist do you know how many femicides there are daily in the country or are you another who agrees with other data so that we support you with our scholarships do you talk about a government close to women and the beating of organizations for a day without women,1
aquí se debe aclarar que en méxico hubo un evento adicional que pudo motivar el incremento de las llamadas las protestas de un día sin mujeres que sucedieron un mes antes del cierre oficial de actividades por covid 19 ,here it should be clarified that in mexico there was an additional event that could have led to an increase in calls the oneday protests without women that took place a month before the official closure of activities due to covid 19,0
que ganas de que el porro y sus spider no reciban un peso más de impuestos de quienes ya no lo toleramos como aquel paro de un día sin mujeres pero por los tres años que les restan a esta manada de ca publicó cuántos votos fueron en la encuesta pato de cancelación de texcoco ,i wish that the joint and its spiders do not receive one more peso in taxes from those of us who no longer tolerate it like that oneday strike without women but for the three years that remain for this herd of ca he published how many votes were in the poll texcoco cancellation duck,0
 ese aprendizaje lo tuve el 9 de marzo de 2020 en el paro nacional de un día sin mujeres la manera de expresarse del movimiento feminista y sus comentarios misóginos hizo que jamas le volviera hablar solo cuestiones de la escuela ,i had that learning on march 9 2020 in the national strike for a day without women the way the feminist movement expressed itself and its misogynistic comments made me never speak to it again only school issues,1
así que no somos nada cuando hacemos la gran un dia sin mujeres y nos vamos a la mierda llevándonos a nuestras hijas queremos ver que hacen sin la nada a ver cuanto duran ,so we are nothing when we make a big day without women and we go to hell taking our daughters we want to see what they do without nothing to see how long they last,1
de los creadores de un día sin mexicanos y de un día sin mujeres para la trilogía un día sin whats app ,from the creators of a day without mexicans and a day without women for the trilogy a day without whats app,0
 si a la primera dama no primera dama el sr le hizo eliminar un tuit en apoyo a un día sin mujeres es obvio que no la deje usar cubrebocas ,if the first lady not the first lady mr made her delete a tweet in support of a day without women it is obvious that she did not let her wear a face mask,1
hace dos años el 9 de marzo se paralizó el país en una solicitud coordinada y decisiva un dia sin mujeres cómo reclamo para exigir justicia seguridad niu name nos no hemos mejorado nada no has hecho nada tu tampoco marzo9niu name nos,two years ago on march 9 the country was paralyzed in a coordinated and decisive request for a day without women how do i claim to demand justice security niu name we have not improved anything you have not done anything either march9niu name us,1
 remedio para el confinamiento recuerdo confinarme antes de la pandemia por un día sin mujeres fue espantoso no soporte estar encerrada 1 día no imaginé el futuro el a todo se acostumbra uno menos a no comer es cierto claro acondicione mi espacio a otro perspectiva ,remedy for confinement i remember confining myself before the pandemic for a day without women it was horrible i cant stand being locked up for 1 day i didnt imagine the future one gets used to everything less than not eating its true of course i conditioned my space to another perspective,0
estaré apoyando la campaña y protésta de un día sin inmigrantes que si no saben pues es casi igual a un día sin mujeres la verdad es que conozco a gente que no tienen papeles y se los merecen son muy trabajadores y tienen mucho más que dar… pero solo por no tener un papel,i will be supporting the campaign and protest for a day without immigrants that if you dont know its almost the same as a day without women the truth is that i know people who dont have papers and they deserve them they are hard workers and have much more to give but just for not having a role,0
 pasaría exactamente lo mismo q un día sin mujeres algunos estarán felices a otros les será indiferente y a otros nos hará falta el apoyo d nuestra pareja,it would be exactly the same as one day without women some will be happy others will be indifferent and others will need the support of our partner,1
hoy en el 8o ciietec 2021 presentamos la experiencia educativa inmersiva del video 360º un día sin mujeres hecho por eunice costilla adela vega y yo junto con la dirección de innovación educativa y aprendizaje digital mañana sigue el congresoraising handsclapping handsglowing star ,today at the 8th ciietec 2021 we present the immersive educational experience of the 360º video a day without women made by eunice costilla adela vega and i together with the direction of educational innovation and digital learning tomorrow the congress continues raising handsclapping handsglowing star,0
 que la mayoría de hombres no hagan labores del hogar no significa que no hay hombres que lo hagan hay familias de padres solteros donde hacen todo y de hecho van en aumento yo creo que no es justo comparar un día sin hombre y un día sin mujeres en ambos lo pasarían mal ,the fact that the majority of men do not do housework does not mean that there are no men who do there are single parent families where they do everything and in fact they are increasing i think it is not fair to compare a day without a man and a day without women in both would have a bad time,0
 ya hubo un dia sin mujeres a que no adivinan quienes fueron los mas ardidos spoiler los hombres no fueron,there was already a day without women who cant guess who were the most ardent spoiler men were not,1
 vivís en un mundo paralelo con vuestro victimismo barato todos los cuerpos algún policía local de los miles que cobran 1 500 euros y se llevan a casa el móvil tiene que estar descojonándose por tomárselo a risa ,you live in a parallel world with your cheap victimhood all the bodies some local policeman of the thousands who charge 1500 euros and take home the phone must be freaking out for laughing it off,0
se tomaron las calles engañando a la gente no sabia que el dueño de tuiter era bukele si son trolles los que apoyan a bukele pero si fuera al revés todo fuera miel sobre ojuelas la oposición tiene youtubers a su favor que deje el victimismo ,they took to the streets deceiving people i didnt know that the owner of twitter was bukele yes those who support bukele are trolls but if it were the other way around everything was honey on the flip side the opposition has youtubers in their favor stop victimhood,0
 por qué le dan tanta cabida a una zurda es la misma pataleta de siempre joden faltan el respeto rompen mean cagan pero si les reclamas algo hacen su teatrito de los pobrecitos y el victimismo que la derecha opresora es una ridícula que balbucea pueblo cada dos palabras person shrugging,why do they give so much room to a lefthanded woman its the same tantrum as always shrugging,1
 deja ya la campaña de victimismo la temporada de boyé es descomunal,leave the victimhood campaign now the boyé season is huge,0
 ante el papelon y el cuestionamiento el zurdo de manual siempre apela al victimismo izquierda miserable,faced with paperwork and questioning the lefthanded man always appeals to miserable left victimhood,0
 solo ella se autodijo petera del presidente no existe esa opinion en ningun diputado le dijimos q era una cinica privilegiada y miserable si 3 loquitos le dicen petera esos loquitos estan en todos lados y nadie sale a llorar victimismo ,only she said to herself petera of the president that opinion does not exist in any deputy we told her that she was a privileged and miserable cynic if 3 crazy people call her petera those crazy people are everywhere and nobody goes out to cry,1
